"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Eritrea","ERI","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.3417","0.3399","0.3217","0.3246","0.3172","0.3017","0.294","0.249","0.2586","0.2868","0.3011","0.3395","0.3176","0.3225","0.3238","0.3332","0.2914","0.2965","0.3056","0.313","0.3292","0.3782","0.491","0.6836","0.7708","0.834","0.9171","0.8588","0.6394","0.6792","0.6703","0.7353","0.7255","0.7004","0.7173","0.6042","0.5434","0.53","0.463","0.4809","0.5167","0.6166","0.6343","0.5935","0.5956","0.5776","0.5971","0.5861","0.655","0.6735","0.6718","0.7122","0.6674","0.6685",
"Spain","ESP","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","144.2628","140.8825","153.2387","166.1214","178.5506","184.4173","202.6224","194.5749","193.408","205.1615","214.9333","220.6067","214.1535","217.3049","206.4322","199.7004","203.572","204.7613","208.9371","227.2505","231.8185","239.5207","247.7517","233.1051","243.9679","256.4464","247.4537","267.1066","275.1191","297.102","313.2399","313.9155","331.3246","339.7315","355.4424","370.4278","361.5215","374.6869","343.0931","303.7758","291.2431","293.1618","287.3971","260.5978","258.0155","275.0786","266.5311","281.6954","275.1301","257.7259","218.7442","237.5869","235.4712","217.2617",
"Estonia","EST","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","21.2641","21.2894","23.1558","26.4646","29.4867","32.0739","33.673","35.0478","37.3226","38.8193","40.2856","41.3508","41.5158","41.2522","40.2142","39.3794","38.3614","37.7335","35.8069","32.5576","39.4841","36.0416","26.1341","21.3564","21.9624","20.0042","20.9777","20.5437","18.6129","17.139","17.3765","17.7592","16.9988","19.0305","19.4024","19.3776","18.716","22.2614","20.1355","16.8114","21.558","21.6736","20.5236","22.9144","21.9208","19.991","19.9798","21.2227","22.3588","14.7078","11.4808","12.3095","12.5882","11.4364",
"Ethiopia","ETH","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","1.1671","1.1708","1.087","1.1872","1.2018","1.0691","1.0644","1.1356","1.1718","1.2175","1.2527","1.3619","1.2494","1.3341","1.2417","1.2912","1.622","1.8992","1.9832","2.0915","2.1861","2.1654","1.6957","2.1588","2.4961","2.8262","3.1868","3.3329","3.5415","3.4956","3.876","4.787","4.9208","5.2596","5.7301","5.4714","5.7929","6.3485","6.8621","6.9058","6.8765","7.9592","8.9868","10.4422","12.4046","13.5096","16.0316","15.8688","17.4652","18.8294","16.8774","17.2771","16.5391","16.7077",
"European Union","EUU","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","3516.0437","3527.0647","3673.2092","3865.9834","3806.1323","3715.3565","3975.2004","3954.6441","4100.0397","4246.2184","4164.7596","3986.064","3888.8997","3867.4096","3900.3001","3914.6554","3922.0643","3965.6696","3958.504","3965.1105","3809.7009","3757.6814","3613.9383","3548.0765","3537.3744","3588.8797","3689.8982","3618.8452","3610.8575","3545.711","3563.256","3616.0282","3604.8624","3704.95","3711.5326","3689.082","3705.9726","3668.6004","3579.7985","3305.5368","3413.7866","3317.8348","3251.3879","3168.3446","3025.8963","3086.2151","3094.7766","3118.7076","3049.511","2908.1569","2641.1878","2833.7549","2756.9063","2512.068",
"Fragile and conflict affected situations","FCS","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","674.343","678.9073","711.5789","772.4076","816.0933","818.943","867.9012","864.8771","921.8881","994.953","1008.6449","965.6241","968.1602","977.2913","993.291","1004.397","1031.8555","1061.8799","1078.2812","1090.1985","1162.1108","1117.6594","1055.4774","1003.5314","935.0122","946.1473","907.438","909.5714","862.4156","842.4373","872.2955","897.9298","888.7241","924.4898","914.3379","926.0765","921.3051","919.5564","939.9012","884.8771","956.5829","971.3379","1009.0714","1021.7766","981.07","904.1184","912.0218","910.7166","940.6829","931.3953","817.1985","832.932","801.6112","812.4632",
"Finland","FIN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","41.2422","40.6554","44.3479","48.4209","44.6083","44.761","51.0003","50.6766","57.1255","56.8908","57.4176","48.0092","46.2631","44.6772","46.0212","50.4558","50.5612","55.2232","53.8674","53.8885","56.2215","56.9069","54.0902","55.3646","62.0906","58.749","64.9344","62.7406","59.5391","58.8945","57.5252","63.5715","65.7216","74.0902","70.4494","58.2409","69.8498","68.0645","59.8237","57.0755","65.8425","58.2171","52.3201","53.3272","49.4374","45.971","48.8035","46.073","47.4348","44.1406","39.4649","39.4364","36.1537","32.2689",
"Fiji","FJI","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.7127","0.7216","0.7701","0.9165","1.1086","0.9213","0.9065","0.9608","0.9594","1.0275","1.1024","1.1253","1.0957","0.9069","0.7566","0.849","0.8734","0.7929","0.7837","0.9069","1.015","0.8914","1.0005","1.0836","1.1334","1.1237","1.178","1.2167","1.2062","1.2926","1.4606","1.5821","1.3076","1.5211","1.9786","1.7304","1.8603","1.7236","1.2912","1.0629","1.6959","1.2448","1.2044","1.3725","1.559","1.6164","1.5918","1.7498","1.8451","1.9181","1.9348","2.0281","2.1386","2.2105",
"France","FRA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","469.4414","481.5545","499.1043","535.7473","517.0076","476.4954","521.9985","503.433","521.4465","529.0211","507.05","456.7116","435.6642","416.5339","404.9673","394.7068","382.601","375.7727","375.8439","390.36","385.272","410.3361","396.929","377.283","373.0042","382.0537","396.7419","388.4739","410.4713","404.1642","401.2112","405.3435","399.9106","404.8426","405.9175","408.1656","397.4259","390.2734","383.0041","370.3759","377.7598","364.3139","366.1388","360.9924","328.0879","332.9749","335.7678","339.3458","328.6302","322.7523","287.3243","319.4248","310.4579","282.4275",
"Faroe Islands","FRO","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0009","0.0009","0.001","0.001","0.001","0.0011","0.0011","0.0012","0.0012","0.0012","0.0013","0.0013","0.0013","0.0014","0.0014","0.0014","0.0015","0.0015","0.0015","0.0016","0.0016","0.0016","0.0016","0.0016","0.0016","0.0016","0.0016","0.0017","0.0017","0.0017","0.0018","0.0018","0.0018","0.0019","0.0019","0.0019","0.0019","0.0019","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.0021","0.0021","0.0021","0.0021",
"Micronesia, Fed. Sts.","FSM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Gabon","GAB","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.6037","1.1167","1.2035","3.8554","3.9574","5.0973","5.9131","5.8443","6.4959","6.3993","6.1519","6.4751","6.4581","5.9312","6.8601","7.8405","5.6283","4.7992","4.96","6.2585","6.1711","4.9339","4.9719","5.0827","5.0458","5.6706","6.3326","6.0488","6.923","6.59","6.6035","6.7406","6.4718","7.342","6.6248","6.3911","5.7065","5.1749","5.5185","5.4483","5.9573","5.819","5.8891","6.0766","6.2661","6.4401","6.5","5.6267","5.2577","5.4389","5.3096","5.1377","5.395","4.9269",
"United Kingdom","GBR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","673.4202","668.6714","657.7172","690.031","644.6402","623.6572","629.8113","638.3125","636.4771","672.6636","608.3254","589.021","573.101","566.2653","549.9603","576.5427","590.5337","595.1847","592.8904","579.2874","582.349","591.4813","578.1824","562.1317","554.6245","548.0823","567.3642","546.492","547.1041","543.7186","551.6797","562.9085","546.9059","560.427","560.9379","559.3283","559.7568","550.2287","533.7479","483.3614","500.6285","459.0174","481.19","470.1718","430.4962","415.856","393.3439","381.2854","373.2205","357.3326","319.0147","339.4953","327.4607","302.1033",
"Georgia","GEO","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","23.9305","23.6533","25.127","26.6422","27.9254","29.9327","30.4322","30.7359","31.5327","32.6203","33.502","33.9025","33.4978","32.9207","32.6353","32.1973","31.9121","32.322","31.837","30.6512","34.4884","26.61","20.921","16.7463","10.9197","8.5195","6.8969","6.0482","5.4855","4.888","5.2121","3.8787","3.5922","3.9549","4.309","4.9779","5.6804","6.5947","5.6797","6.4695","6.2924","7.5826","8.2713","9.1459","9.8372","10.6455","11.0236","11.169","11.1345","11.9198","11.5463","12.1472","12.6339","12.8636",
"Ghana","GHA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","2.3446","2.3843","2.4962","2.5507","2.7186","2.8941","2.9599","3.0552","2.9712","2.635","2.6631","3.1744","2.7334","1.7268","2.0009","2.3411","2.5387","2.7077","2.8425","3.1715","3.131","2.9029","3.4272","3.5358","3.7636","4.0442","4.3889","4.6169","6.2698","6.8425","6.0859","6.5732","7.7515","7.2791","6.8006","7.1877","8.7214","9.2113","8.7464","10.0472","11.2481","12.1317","14.6402","15.5631","14.9977","15.7885","16.1935","16.9641","19.1324","20.2014","22.149","25.0095","24.7887","24.1638",
"Gibraltar","GIB","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0695","0.0695","0.0596","0.06","0.06","0.063","0.0625","0.0594","0.0562","0.0788","0.094","0.0876","0.0976","0.0882","0.0849","0.0912","0.1171","0.1286","0.1439","0.1375","0.1438","0.203","0.241","0.2441","0.2882","0.2819","0.2882","0.2975","0.3132","0.3257","0.3412","0.35","0.3562","0.3625","0.3938","0.4063","0.4251","0.422","0.4313","0.4719","0.4751","0.4594","0.4688","0.5","0.5373","0.5872","0.6124","0.6498","0.6897","0.7174","0.6394","0.6467","0.675","0.6886",
"Guinea","GIN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.4594","0.4621","0.4647","0.4807","0.5136","0.5304","0.55","0.57","0.5819","0.6614","0.6503","0.616","0.5859","0.6461","0.6284","0.589","0.737","1.0721","1.0062","0.9064","0.9456","0.9178","0.8228","0.8481","0.8616","0.8776","0.9093","0.9196","0.9521","0.985","1.471","1.5662","1.6889","1.7846","1.8293","1.7539","1.8746","1.9356","2.0703","2.1932","2.5214","2.6763","2.5439","2.2972","2.3791","2.8452","3.2029","3.2127","3.2467","3.4462","3.6011","3.673","3.8088","3.7154",
"Gambia, The","GMB","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0792","0.0793","0.0789","0.0816","0.0881","0.0915","0.0949","0.0983","0.0999","0.1152","0.1131","0.1083","0.1006","0.1102","0.116","0.1156","0.1087","0.1857","0.1705","0.1573","0.1223","0.1525","0.1297","0.1359","0.156","0.1488","0.1544","0.1545","0.1677","0.1727","0.2682","0.2961","0.3077","0.3126","0.326","0.3313","0.3705","0.3859","0.3923","0.4351","0.4427","0.4677","0.4503","0.4518","0.4848","0.5043","0.5084","0.5123","0.5171","0.5594","0.5873","0.5975","0.6241","0.6058",
"Guinea-Bissau","GNB","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0442","0.0442","0.044","0.0455","0.0491","0.0509","0.0528","0.0546","0.0555","0.0639","0.0628","0.0602","0.056","0.0612","0.0783","0.0875","0.0785","0.1828","0.1935","0.181","0.1687","0.2114","0.1893","0.2035","0.2028","0.2084","0.2062","0.2162","0.2204","0.2269","0.2027","0.2101","0.222","0.2623","0.2696","0.2756","0.2919","0.3067","0.2929","0.31","0.3153","0.3213","0.3247","0.3338","0.3422","0.3594","0.3751","0.3003","0.3021","0.3202","0.3355","0.3413","0.3565","0.346",
"Equatorial Guinea","GNQ","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0416","0.0416","0.0479","0.0289","0.0352","0.0382","0.0383","0.0383","0.0734","0.0704","0.0642","0.0832","0.064","0.0419","0.045","0.0422","0.0484","0.0515","0.0579","0.0772","0.0711","0.0741","0.0741","0.0772","1.2117","1.2873","1.4079","1.9362","2.3542","2.5728","2.7446","3.6006","3.2122","3.5906","6.2799","6.3957","6.3863","7.1364","6.6067","5.4778","5.7159","5.954","5.5951","5.7233","5.7179","5.4069","5.3893","4.887","4.6826","4.5551","4.469","4.3582","4.1612","3.7768",
"Greece","GRC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","28.8581","29.9074","36.7289","39.2983","38.5104","40.5123","45.4646","47.6866","50.3037","53.2161","53.3281","53.0084","54.1476","57.6321","59.0334","62.4469","62.0399","67.2296","71.7362","76.4174","77.9022","77.9286","80.0566","79.5835","81.2057","84.2534","84.2419","85.1912","88.6434","88.8936","96.0546","98.1094","98.0738","101.8317","101.5759","103.6244","102.3784","105.9982","101.8304","96.2141","89.0919","86.1357","81.5462","73.8659","71.0042","69.4476","68.156","68.3789","66.5823","61.6191","52.3729","54.1984","54.9323","51.674",
"Grenada","GRD","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0112","0.0112","0.0136","0.0137","0.0122","0.0148","0.0134","0.0148","0.0148","0.0146","0.0144","0.0188","0.0176","0.0173","0.0192","0.0192","0.0231","0.0305","0.0339","0.0348","0.0508","0.051","0.0527","0.0594","0.0694","0.0623","0.0665","0.0907","0.0792","0.0802","0.0573","0.0582","0.0633","0.0696","0.0662","0.0712","0.0812","0.0902","0.0986","0.1061","0.1187","0.0919","0.095","0.1225","0.1099","0.117","0.1274","0.1279","0.1308","0.1502","0.1219","0.1348","0.1353","0.1427",
"Greenland","GRL","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0008","0.0008","0.0008","0.0008","0.0009","0.0009","0.0009","0.0009","0.0009","0.0009","0.0009","0.001","0.001","0.001","0.001","0.001","0.0011","0.0011","0.0011","0.0011","0.0011","0.0012","0.0012","0.0012","0.0012","0.0012","0.0013","0.0013","0.0013","0.0013","0.0013","0.0014","0.0014","0.0014","0.6128","0.6192","0.6349","0.6254","0.6444","0.5588","0.6507","0.6919","0.5459","0.5471","0.4891","0.5261","0.5257","0.514","0.5193","0.5238","0.5275","0.5484","0.5758","0.5822",
"Guatemala","GTM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","2.5","2.4989","2.7412","2.9108","3.0195","3.3205","3.2914","3.7733","4.1723","4.6515","4.6664","4.0327","3.6856","3.13","3.5132","3.692","3.206","3.586","3.5234","3.7556","3.9143","4.1374","4.8503","5.3853","5.8208","6.7928","6.6714","6.9768","8.7029","8.6664","9.6854","10.1746","10.6929","10.6463","10.8515","11.7719","11.9154","12.7009","11.5689","12.1971","11.7768","12.1462","12.5817","13.5353","14.5332","16.9746","18.0397","17.1524","18.7548","19.6794","17.6422","20.2432","19.9773","21.3494",
"Guam","GUM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0002","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0002","0.0002","0.0003","0.0003","0.0003","0.0004","0.0004","0.0004","0.0004","0.0004",
"Guyana","GUY","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","1.5025","1.5025","1.5246","1.7661","1.5581","1.8403","1.8655","1.8685","1.7606","1.6812","1.7731","1.7728","1.4426","1.2941","1.4026","1.4407","1.3645","1.3454","1.3954","1.234","1.1737","1.1459","1.0825","1.0888","1.4149","1.5324","1.5818","1.724","1.7494","1.7376","1.6621","1.6456","1.6237","1.6197","1.6735","1.4834","1.3346","1.607","1.6055","1.629","1.7612","1.8334","2.0026","1.9774","2.0651","2.0746","2.4572","2.4688","2.5808","2.7934","3.3298","3.2698","3.3222","3.3042",
"High income","HIC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","11859.3209","11767.2588","12336.0328","13036.0895","12843.9382","12538.9421","13272.2644","13546.5971","13830.2498","14142.0407","13840.7391","13502.1421","13114.0791","13114.3293","13466.7213","13575.8696","13640.5729","13962.8669","14407.3366","14570.3928","14573.564","14505.6726","14293.9423","14196.9375","14204.4252","14334.7839","14664.8891","14786.9744","14787.0595","14907.3434","15224.604","15268.1338","15176.6693","15496.9797","15645.6812","15712.6186","15698.3599","15867.6792","15565.2286","14662.354","15336.4328","15222.253","15044.4827","15076.0756","14884.624","14857.3772","14746.1161","14718.9265","14821.0842","14545.0976","13426.3511","14137.1313","14060.6136","13682.1238",
"Hong Kong SAR, China","HKG","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","9.5268","9.5654","9.8513","9.9384","11.3884","11.2694","13.083","15.1686","16.1713","15.1209","15.5571","16.7407","19.0546","22.5583","24.9223","25.9438","29.7941","29.8118","33.3548","34.2743","35.0448","38.4968","43.4926","44.4637","38.1387","38.6274","36.0962","34.41","42.5728","45.5399","41.9009","41.8568","40.9513","44.5173","40.7515","43.0054","42.4322","44.4311","43.1304","45.1455","42.2277","45.1822","44.6469","46.1858","47.5543","44.2454","45.0793","44.1347","44.059","43.5082","35.156","35.0751","32.6269","34.6728",
"Honduras","HND","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","1.2179","1.2186","1.2703","1.3981","1.3713","1.4771","1.5528","1.6863","1.7033","1.8037","1.8645","1.7787","1.7491","2.0117","2.0597","1.8579","1.8932","2.0993","2.2469","2.4944","2.3553","2.3737","2.6678","2.7964","3.1956","3.7734","4.0014","4.1101","4.7643","4.8288","4.9954","5.8855","6.2157","6.8802","7.8264","7.0914","8.1424","8.6612","8.6594","8.1654","7.9769","9.4841","9.9217","9.6972","9.9264","10.526","10.3665","9.3382","8.9964","10.1608","8.8141","9.8822","10.3284","10.9458",
"Heavily indebted poor countries (HIPC)","HPC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","41.5539","43.0112","45.0541","54.4927","58.8531","54.4138","55.6502","52.0458","51.1008","50.3489","52.4405","52.7771","50.9299","55.1795","54.2165","55.6663","56.9833","58.052","58.2782","59.5049","59.9422","58.553","58.758","60.0239","64.7017","67.8727","72.6776","79.0045","82.6826","84.7094","85.1562","89.6717","93.9463","97.5969","102.879","108.2247","117.9204","126.8969","133.2138","140.9928","152.2003","166.1663","177.3597","185.1313","194.4234","208.987","223.3426","229.5971","240.0383","249.8735","242.4992","261.9283","264.4816","265.2912",
"Croatia","HRV","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","21.8124","21.4412","21.3033","22.5023","23.1298","23.6683","22.9019","22.5201","23.5841","25.1716","22.7186","24.5234","24.7935","27.8808","28.6821","29.4408","31.8373","31.1145","34.2054","32.9082","24.9439","18.1732","16.389","16.7025","15.9994","16.5559","17.2599","18.3178","19.0247","19.9174","19.3746","20.5402","21.356","22.7453","22.7261","22.8484","23.0343","24.5036","23.3195","21.6709","20.9387","20.4523","18.7854","18.3791","17.6748","18.022","18.2726","18.7954","17.7644","17.9637","17.246","17.7201","17.4425","17.4565",
"Haiti","HTI","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.5334","0.5383","0.5226","0.5499","0.599","0.6058","0.8109","0.8467","0.8862","0.8684","0.8589","0.7531","0.8928","0.983","1.0126","1.0468","0.9789","1.0566","1.1319","1.1614","1.1414","1.114","1.0365","0.8774","0.414","1.1264","1.2803","1.4954","1.5322","1.6026","1.6946","1.7276","1.951","1.9369","1.7903","1.8286","1.8509","2.1833","2.1625","2.1225","2.5977","2.9434","2.7576","2.9769","3.2278","3.4935","3.5775","3.586","3.557","3.5941","3.4624","3.4098","3.3921","3.5365",
"Hungary","HUN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","66.2727","67.9232","70.0506","74.8701","76.9169","78.4106","82.3824","86.2795","93.6946","92.3355","91.6038","90.3602","90.5546","86.841","88.4072","88.3482","86.9563","88.063","83.3567","81.1078","72.3211","68.4274","61.7131","62.7052","62.4506","62.3588","63.5873","62.3169","62.2184","62.6244","59.4777","61.0016","59.9734","62.6714","60.8086","61.2047","60.667","59.1328","57.8251","51.6892","52.335","51.4274","47.6437","44.788","44.8223","47.535","48.2664","51.1629","50.9078","50.7755","49.0037","50.2535","47.6012","43.8252",
"IBRD only","IBD","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","4870.8911","4890.5127","5157.2766","5486.4585","5701.1144","6088.2309","6401.6508","6719.4279","7192.7732","7387.617","7502.3008","7455.168","7636.6429","7814.2104","8111.6765","8272.6801","8583.9795","8974.9822","9275.372","9456.4076","9804.6616","9894.3092","9771.8508","9780.2551","9778.7723","10208.5548","10267.0938","10408.0447","10492.2768","10519.2644","10911.3872","11186.0271","11617.0784","12574.5395","13597.8333","14562.439","15573.1094","16516.1234","16976.6544","17405.9728","18695.1578","19926.6395","20600.8492","21176.0366","21478.5081","21324.5298","21431.0541","21977.953","22841.2398","23258.5301","22739.4328","24044.2778","24197.2817","25278.8521",
"IDA & IBRD total","IBT","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","5071.064","5105.8015","5392.5057","5750.7228","5996.4459","6369.0241","6698.9081","7011.0712","7494.3561","7730.0939","7849.1824","7791.5703","7977.4559","8167.8537","8473.3802","8647.5665","8971.4081","9384.4943","9701.6517","9893.59429999999","10259.3692","10359.708","10234.1255","10242.1663","10236.6806","10682.8489","10776.7441","10924.6278","11027.2611","11071.8726","11489.4052","11783.7929","12213.5132","13187.7076","14235.8541","15219.9407","16255.0171","17221.845","17699.5152","18119.3854","19451.2309","20716.0557","21382.4709","21975.196","22307.5292","22170.8752","22343.2561","22942.8909","23828.9681","24267.3984","23747.9753","25124.5192","25272.8208","26339.8032",
"IDA total","IDA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","200.1729","215.2888","235.2291","264.2643","295.3315","280.7932","297.2573","291.6433","301.5829","342.4769","346.8816","336.4023","340.813","353.6433","361.7037","374.8864","387.4286","409.5121","426.2797","437.1867","454.7076","465.3988","462.2747","461.9112","457.9083","474.2941","509.6503","516.5831","534.9843","552.6082","578.018","597.7658","596.4348","613.1681","638.0208","657.5017","681.9077","705.7216","722.8608","713.4126","756.0731","789.4162","781.6217","799.1594","829.0211","846.3454","912.202","964.9379","987.7283","1008.8683","1008.5425","1080.2414","1075.5391","1060.9511",
"IDA blend","IDB","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","119.7154","134.2743","150.6748","175.4605","202.1171","184.8157","196.7665","186.949","194.7355","229.8403","229.96","219.2352","222.3964","229.8238","237.1893","250.1249","258.9875","270.2173","283.9732","294.9255","305.3315","315.7382","319.6352","324.383","315.4345","321.7824","344.9101","344.343","353.9174","364.5973","384.4583","394.1263","384.483","390.0493","404.8349","402.894","413.6771","418.5456","424.5131","407.3831","432.9977","450.3116","430.859","450.2155","461.2809","462.0046","491.4971","510.3582","511.4666","517.3442","527.6939","564.7057","553.0344","532.6204",
"Indonesia","IDN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","31.0991","31.4727","37.2401","42.0102","46.9389","48.772","52.5045","71.7763","84.4443","90.8936","90.5736","95.633","96.3764","95.3967","97.6195","106.0172","117.0827","120.1942","128.6475","134.4942","161.7782","174.6642","182.5564","199.8533","212.7451","239.103","252.0193","275.5373","278.2585","295.2732","299.0923","319.5838","324.9648","353.6387","360.165","362.6075","383.4339","401.8816","397.2766","411.3744","443.7055","499.968","504.2718","474.9793","505.1547","512.4074","507.0768","535.7172","597.4767","637.3101","594.2634","619.3274","656.6692","674.5359",
"IDA only","IDX","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","80.4575","81.0145","84.5543","88.8038","93.2144","95.9775","100.4908","104.6943","106.8474","112.6366","116.9216","117.1671","118.4166","123.8195","124.5144","124.7615","128.4411","139.2948","142.3065","142.2612","149.3761","149.6606","142.6395","137.5282","142.4738","152.5117","164.7402","172.2401","181.0669","188.0109","193.5597","203.6395","211.9518","223.1188","233.1859","254.6077","268.2306","287.176","298.3477","306.0295","323.0754","339.1046","350.7627","348.9439","367.7402","384.3408","420.7049","454.5797","476.2617","491.5241","480.8486","515.5357","522.5047","528.3307",
"Isle of Man","IMN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
